polling_place_name,lon,division,booth_info,premises,opening_hours,has_bbq,address,source,state,lat,has_nothing,has_caek,extra_info,polling_place_type,has_run_out,has_other,stall_name,stall_description,stall_website,first_report,latest_report
Blacktown,150.90159,Chifley,assisted wheelchair access,Nagle College,7 Sep 2013 8:00-18:00,FALSE,58A Orwell St BLACKTOWN NSW 2148,,NSW,-33.79014,FALSE,FALSE,,,,,,,,,
Woodcroft,150.882,Chifley,full wheelchair access,New Life Christian Church,7 Sep 2013 8:00-18:00,FALSE,240 Richmond Rd   WOODCROFT NSW 2767,,NSW,-33.7496,FALSE,FALSE,,,,,,,,,
Rooty Hill South,150.84702,Chifley,assisted wheelchair access,Rooty Hill School of Arts,7 Sep 2013 8:00-18:00,FALSE,32 Rooty Hill Rd Sth ROOTY HILL NSW 2766,,NSW,-33.77585,FALSE,FALSE,,,,,,,,,
Schofields (Chifley),150.8749195,Chifley,assisted wheelchair access,Schofields Public School,7 Sep 2013 8:00-18:00,FALSE,St Albans Rd   SCHOFIELDS NSW 2762,,NSW,-33.6923163,FALSE,FALSE,,,,,,,,,
Quakers Hill,150.885,Chifley,assisted wheelchair access,Quakers Hill Public School,7 Sep 2013 8:00-18:00,TRUE,Medlow Dr   QUAKERS HILL NSW 2763,Booth Reviews,NSW,-33.7377,FALSE,TRUE,,,,,,,,,
Rooty Hill North,150.841,Chifley,assisted wheelchair access,Rooty Hill Public School,7 Sep 2013 8:00-18:00,FALSE,Rooty Hill Rd N ROOTY HILL NSW 2766,,NSW,-33.769,FALSE,FALSE,,,,,,,,,
Shalvey,150.807,Chifley,full wheelchair access,Shalvey Public School,7 Sep 2013 8:00-18:00,FALSE,Laver St   SHALVEY NSW 2770,,NSW,-33.7278,FALSE,FALSE,,,,,,,,,
Marayong West,150.889,Chifley,assisted wheelchair access,St Andrews College JPII Campus,7 Sep 2013 8:00-18:00,FALSE,Breakfast Rd MARAYONG NSW 2148,,NSW,-33.7493,FALSE,FALSE,,,,,,,,,
Churchill North,146.41629,Gippsland,assisted wheelchair access,Churchill North Primary School,7 Sep 2013 8:00-18:00,FALSE,32 Coolabah Dr CHURCHILL VIC 3842,,VIC,-38.304138,FALSE,FALSE,,,,,,,,,
Everton Hills,152.9654235,Dickson,assisted wheelchair access,Prince of Peace Lutheran College (Senior Campus),7 Sep 2013 8:00-18:00,FALSE,25 Henderson Road EVERTON HILLS QLD 4053,,QLD,-27.3895793,FALSE,FALSE,,,,,,,,,
Research,145.1838166,Jagajaga,"Gymnasium, assisted wheelchair access",Research Primary School,7 Sep 2013 8:00-18:00,FALSE,1572 Main Rd   RESEARCH VIC 3095,,VIC,-37.7030412,FALSE,FALSE,,,,,,,,,
Heidelberg,145.0680268,Jagajaga,"Performing Arts Theatre Lobby, assisted wheelchair access",Our Lady Of Mercy College,7 Sep 2013 8:00-18:00,TRUE,39 Yarra St HEIDELBERG VIC 3084,Booth Reviews,VIC,-37.758788,FALSE,TRUE,,,,,,,,,
Samford,152.882101,Dickson,assisted wheelchair access,Samford Valley Community Church,7 Sep 2013 8:00-18:00,FALSE,44 Mt Glorious Rd SAMFORD QLD 4520,,QLD,-27.371426,FALSE,FALSE,,,,,,,,,
Montmorency South,145.1296308,Jagajaga,"Gymnasium, assisted wheelchair access",Montmorency South Primary School,7 Sep 2013 8:00-18:00,TRUE,64 Buena Vista Dr   MONTMORENCY VIC 3094,Booth Reviews,VIC,-37.7253197,FALSE,TRUE,,,,,,,,,
Montmorency,145.122,Jagajaga,"The Castle, assisted wheelchair access",Montmorency Primary School,8/9/13,TRUE,60A Rattray Rd   MONTMORENCY VIC 3094,,VIC,-37.7177,FALSE,FALSE,,,,,,,,,
Olympic Village,145.0406459,Jagajaga,full wheelchair access,Olympic Leisure Centre,7 Sep 2013 8:00-18:00,TRUE,15 Alamein Rd   HEIDELBERG WEST VIC 3081,Booth Reviews,VIC,-37.7402587,FALSE,FALSE,,,,,,,,,
Warrandyte North,145.214912,Jagajaga,assisted wheelchair access,North Warrandyte Family Centre,7 Sep 2013 8:00-18:00,FALSE,184 Research-Warrandyte Rd   NORTH WARRANDYTE VIC 3113,,VIC,-37.7294037,FALSE,FALSE,,,,,,,,,
Lower Plenty,145.115,Jagajaga,"Hall, no wheelchair access",Lower Plenty Primary School,7 Sep 2013 8:00-18:00,FALSE,126-144 Main Rd   LOWER PLENTY VIC 3093,,VIC,-37.7264,FALSE,FALSE,,,,,,,,,
Eatons Hill,152.959,Dickson,"Auditorium, full wheelchair access",South Pine Community Church,7 Sep 2013 8:00-18:00,FALSE,Eatons Crossing Rd   EATONS HILL QLD 4037,,QLD,-27.3352,FALSE,FALSE,,,,,,,,,
Melbourne (Jagajaga),144.9667679,Jagajaga,assisted wheelchair access,Melbourne City Town Hall,7 Sep 2013 8:00-18:00,FALSE,90-130 Swanston St   MELBOURNE VIC 3000,,VIC,-37.8148203,FALSE,FALSE,,,,,,,,,
Macleod,145.071,Jagajaga,"Hall, assisted wheelchair access",Macleod College,7 Sep 2013 8:00-18:00,FALSE,Carwarp St   MACLEOD VIC 3085,,VIC,-37.7248,FALSE,FALSE,,,,,,,,,
South West Health Campus,115.647,Forrest,"Regional Hospital, assisted wheelchair access",South West Health Campus,7 Sep 2013 8:00-18:00,FALSE,Bussell Hwy BUNBURY WA 6230,,WA,-33.3655,FALSE,FALSE,,,,,,,,,
South Bunbury,115.642,Forrest,assisted wheelchair access,South Bunbury Pre-primary Centre,7 Sep 2013 8:00-18:00,FALSE,Queen St   BUNBURY WA 6230,,WA,-33.3404,FALSE,FALSE,,,,,,,,,
Leschenault,115.72419,Forrest,full wheelchair access,Settlers Hall,7 Sep 2013 8:00-18:00,FALSE,Marine Dr LESCHENAULT WA 6230,,WA,-33.23133,FALSE,FALSE,,,,,,,,,
Saltwater River,147.727,Lyons,assisted wheelchair access,Saltwater River Public Hall,7 Sep 2013 8:00-18:00,FALSE,600 Saltwater River Rd   SALTWATER RIVER TAS 7186,,TAS,-43.0273,FALSE,FALSE,,,,,,,,,
Burekup,115.815,Forrest,assisted wheelchair access,River Valley Primary School,7 Sep 2013 8:00-18:00,FALSE,Russell Rd BUREKUP WA 6227,,WA,-33.3093,FALSE,FALSE,,,,,,,,,
Picton,115.6882727,Forrest,full wheelchair access,Picton Primary School,7 Sep 2013 8:00-18:00,FALSE,Jeffrey Rd   BUNBURY WA 6230,,WA,-33.3402306,FALSE,FALSE,,,,,,,,,
Australind North,115.727,Forrest,assisted wheelchair access,Parkfield Primary School,8/9/13,TRUE,Chapple Dr AUSTRALIND WA 6230,,WA,-33.2658,FALSE,FALSE,,,,,,,,,
Pyengana,148.001,Lyons,assisted wheelchair access,Pyengana War Memorial Hall,7 Sep 2013 8:00-18:00,FALSE,St Columba Falls Rd   PYENGANA TAS 7216,,TAS,-41.2924,FALSE,FALSE,,,,,,,,,
Elizabeth East,138.678253,Wakefield,"Activity Room, assisted wheelchair access",Elizabeth East Primary School,7 Sep 2013 8:00-18:00,FALSE,Dolphin St   ELIZABETH EAST SA 5112,,SA,-34.725707,FALSE,FALSE,,,,,,,,,
Vasse,115.249,Forrest,assisted wheelchair access,Vasse Primary School,7 Sep 2013 8:00-18:00,FALSE,Yaloorup Rd VASSE WA 6282,,WA,-33.6787,FALSE,FALSE,,,,,,,,,
Railton,146.414,Lyons,assisted wheelchair access,Railton Primary School,7 Sep 2013 8:00-18:00,FALSE,94 Foster St   RAILTON TAS 7305,,TAS,-41.3526,FALSE,FALSE,,,,,,,,,
Sugarworld,145.7284396,Kennedy,assisted wheelchair access,Mulgrave Baptist Church Hall,7 Sep 2013 8:00-18:00,FALSE,Walker Rd EDMONTON QLD 4869,,QLD,-17.0187933,FALSE,FALSE,,,,,,,,,
Mourilyan,146.044,Kennedy,assisted wheelchair access,Mourilyan State Pre-school,7 Sep 2013 8:00-18:00,FALSE,34 Mourilyan Harbour Rd   MOURILYAN QLD 4858,,QLD,-17.5851,FALSE,FALSE,,,,,,,,,
Mount Molloy,145.342,Kennedy,no wheelchair access,Mount Molloy State School,7 Sep 2013 8:00-18:00,FALSE,Fraser Rd   MOUNT MOLLOY QLD 4871,,QLD,-16.6714,FALSE,FALSE,,,,,,,,,
Mount Garnet,145.116,Kennedy,no wheelchair access,Mount Garnet CWA Hall,7 Sep 2013 8:00-18:00,FALSE,Garnet St   MOUNT GARNET QLD 4872,,QLD,-17.677,FALSE,FALSE,,,,,,,,,
Mornington Island,139.182,Kennedy,full wheelchair access,Mornington Island State School,7 Sep 2013 8:00-18:00,FALSE,Lardil St   MORNINGTON ISLAND QLD 4871,,QLD,-16.6659,FALSE,FALSE,,,,,,,,,
Mission Beach Interstate PPVC,146.1097203,Kennedy,"no wheelchair access, exact latitude/longitude not provided by AEC",Mission Beach Progress Hall,7 Sep 2013 8:00-18:00,FALSE,Porters Prmnde     MISSION BEACH QLD 4854,,QLD,-17.8630831,FALSE,FALSE,,,,,,,,,
Mission Beach,146.109,Kennedy,assisted wheelchair access,Mission Beach Progress Hall,7 Sep 2013 8:00-18:00,FALSE,Porters Prmnde   MISSION BEACH QLD 4854,,QLD,-17.8637,FALSE,FALSE,,,,,,,,,
Miriwinni,145.91,Kennedy,full wheelchair access,Miriwinni State School,7 Sep 2013 8:00-18:00,FALSE,Whitman St   MIRIWINNI QLD 4871,,QLD,-17.4027,FALSE,FALSE,,,,,,,,,
Primrose Sands,147.671829,Lyons,assisted wheelchair access,Primrose Sands Community Hall,7 Sep 2013 8:00-18:00,FALSE,570 Primrose Sands Rd PRIMROSE SANDS TAS 7173,,TAS,-42.892403,FALSE,FALSE,,,,,,,,,
Meadows,138.75848,Mayo,full wheelchair access,Meadows Memorial Hall,7 Sep 2013 8:00-18:00,FALSE,Mawson Rd MEADOWS SA 5201,,SA,-35.18152,FALSE,FALSE,,,,,,,,,
Murray Upper,145.851,Kennedy,assisted wheelchair access,Murray Upper State School,7 Sep 2013 8:00-18:00,FALSE,Upper Murray Rd   MURRAY UPPER QLD 4854,,QLD,-18.0903,FALSE,FALSE,,,,,,,,,
Wangan,146.01,Kennedy,no wheelchair access,Mundoo State School,7 Sep 2013 8:00-18:00,FALSE,100 Cardier Rd WANGAN QLD 4871,,QLD,-17.5761,FALSE,FALSE,,,,,,,,,
Mclaren Vale,138.531,Mayo,"Hall, full wheelchair access",McLaren Vale Primary School,7 Sep 2013 8:00-18:00,FALSE,249 Main Rd   MCLAREN VALE SA 5171,,SA,-35.213,FALSE,FALSE,,,,,,,,,
Morningside,153.071,Griffith,"Church Hall, assisted wheelchair access",Morningside Uniting Church Hall,7 Sep 2013 8:00-18:00,FALSE,43 Thynne Rd MORNINGSIDE QLD 4170,,QLD,-27.4678,FALSE,FALSE,,,,,,,,,
Mount Pleasant,139.053129,Mayo,"Gym, assisted wheelchair access",Mount Pleasant Primary School,7 Sep 2013 8:00-18:00,FALSE,22 Hospital Rd MOUNT PLEASANT SA 5235,,SA,-34.77397,FALSE,FALSE,,,,,,,,,
Mount Compass,138.621,Mayo,"Staff Room, full wheelchair access",Mount Compass Area School,7 Sep 2013 8:00-18:00,FALSE,School Rd   MOUNT COMPASS SA 5210,,SA,-35.3506,FALSE,FALSE,,,,,,,,,
Mount Barker,138.858,Mayo,"Gym, assisted wheelchair access",Mount Barker High School,7 Sep 2013 8:00-18:00,FALSE,2 Wellington Rd   MOUNT BARKER SA 5251,,SA,-35.0738,FALSE,FALSE,,,,,,,,,
Geraldton - Cape Burney,114.6409863,Durack,no wheelchair access,Cape Burney Volunteer Fire Brigade,7 Sep 2013 8:00-18:00,FALSE,Hull St CAPE BURNEY WA 6530,,WA,-28.8591615,FALSE,FALSE,,,,,,,,,
Calingiri,116.449,Durack,assisted wheelchair access,Calingiri Primary School,7 Sep 2013 8:00-18:00,FALSE,Cavell St   CALINGIRI WA 6569,,WA,-31.0901,FALSE,FALSE,,,,,,,,,
Bathurst,149.571,Calare,"McMullen Hall, assisted wheelchair access",Bathurst Public School,7 Sep 2013 8:00-18:00,FALSE,George St   BATHURST NSW 2795,,NSW,-33.4217,FALSE,FALSE,,,,,,,,,
Bathurst South,149.569,Calare,assisted wheelchair access,Bathurst South Public School,7 Sep 2013 8:00-18:00,FALSE,Havannah St   BATHURST NSW 2795,,NSW,-33.4337,FALSE,FALSE,,,,,,,,,
Bathurst High,149.569,Calare,assisted wheelchair access,Bathurst High School,7 Sep 2013 8:00-18:00,FALSE,Hope St   BATHURST NSW 2795,,NSW,-33.4129,FALSE,FALSE,,,,,,,,,
Orange South,149.0970536,Calare,assisted wheelchair access,Anson Street Public School,7 Sep 2013 8:00-18:00,FALSE,92 Anson St   ORANGE NSW 2800,,NSW,-33.293091,FALSE,FALSE,,,,,,,,,
Parkes West,148.17,Calare,assisted wheelchair access,Assemblies of God Hall,7 Sep 2013 8:00-18:00,FALSE,Rees Ave   PARKES NSW 2870,,NSW,-33.1351,FALSE,FALSE,,,,,,,,,
Pymble West,151.12354,Bradfield,assisted wheelchair access,West Pymble Public School,8/9/13,TRUE,Apollo Ave   WEST PYMBLE NSW 2073,,NSW,-33.76394,FALSE,FALSE,,,,,,,,,
Bathurst PPVC,149.5801194,Calare,assisted wheelchair access,2/98 Bentinck St,7 Sep 2013 8:00-18:00,FALSE,2/98 Bentinck St BATHURST NSW 2795,,NSW,-33.4214677,FALSE,FALSE,,,,,,,,,
Waitara,151.111,Bradfield,assisted wheelchair access,Waitara Public School,8/9/13,TRUE,68 Edgeworth David Ave   WAHROONGA NSW 2076,,NSW,-33.7081,FALSE,FALSE,,,,,,,,,
Warrawee,151.123,Bradfield,assisted wheelchair access,Warrawee Public School,7 Sep 2013 8:00-18:00,FALSE,Pacific Hwy   WARRAWEE NSW 2074,,NSW,-33.73,FALSE,FALSE,,,,,,,,,
Mylor,138.76,Mayo,"Hall, full wheelchair access",Mylor Citizens Friendship Club,7 Sep 2013 8:00-18:00,FALSE,Strathalbyn Rd   MYLOR SA 5153,,SA,-35.0434,FALSE,FALSE,,,,,,,,,
Lismore PAGE PPVC,153.27763,Page,assisted wheelchair access,6-7/38 Ballina Rd,7 Sep 2013 8:00-18:00,FALSE,6-7/38 Ballina Rd LISMORE NSW 2480,,NSW,-28.81378,FALSE,FALSE,,,,,,,,,
Dublin,138.352,Wakefield,assisted wheelchair access,Dublin Institute,7 Sep 2013 8:00-18:00,FALSE,Cnr Sixth & First Sts DUBLIN SA 5501,,SA,-34.4536,FALSE,FALSE,,,,,,,,,
Longford,147.088,Gippsland,assisted wheelchair access,Longford Primary School,7 Sep 2013 8:00-18:00,FALSE,6380 South Gippsland Hwy LONGFORD VIC 3851,,VIC,-38.1712,FALSE,FALSE,,,,,,,,,
Traralgon East,146.552,Gippsland,full wheelchair access,Liddiard Rd Primary School,7 Sep 2013 8:00-18:00,FALSE,148 Liddiard Rd   TRARALGON VIC 3844,,VIC,-38.2014,FALSE,FALSE,,,,,,,,,
Lindenow,147.459,Gippsland,assisted wheelchair access,Lindenow Kindergarten,7 Sep 2013 8:00-18:00,FALSE,152 Main Rd LINDENOW VIC 3865,,VIC,-37.8001,FALSE,FALSE,,,,,,,,,
Kilmany,146.91341,Gippsland,no wheelchair access,Kilmany Public Hall,7 Sep 2013 8:00-18:00,FALSE,21 Freshwaters Rd KILMANY VIC 3851,,VIC,-38.10619,FALSE,FALSE,,,,,,,,,
Lakes Entrance,147.9865037,Gippsland,assisted wheelchair access,Lakes Entrance Mechanics Institute,7 Sep 2013 8:00-18:00,FALSE,18 Mechanics St LAKES ENTRANCE VIC 3909,,VIC,-37.8785536,FALSE,FALSE,,,,,,,,,
Hazelwood North,146.448,Gippsland,assisted wheelchair access,Hazelwood North Primary School,7 Sep 2013 8:00-18:00,FALSE,121 Church Rd   HAZELWOOD NORTH VIC 3840,,VIC,-38.2683,FALSE,FALSE,,,,,,,,,
Johnsonville,147.83037,Gippsland,"cnr Punt Rd and Princes Hwy, no wheelchair access",Johnsonville Public Hall,7 Sep 2013 8:00-18:00,FALSE,Princes Hwy JOHNSONVILLE VIC 3902,,VIC,-37.82032,FALSE,FALSE,,,,,,,,,
Gormandale,146.70176,Gippsland,assisted wheelchair access,Gormandale Mechanics Institute,7 Sep 2013 8:00-18:00,FALSE,45 Main Rd GORMANDALE VIC 3873,,VIC,-38.29466,FALSE,FALSE,,,,,,,,,
Traralgon,146.538,Gippsland,full wheelchair access,Grey St Primary School,7 Sep 2013 8:00-18:00,FALSE,30 Grey St   TRARALGON VIC 3844,,VIC,-38.193,FALSE,FALSE,,,,,,,,,
Mordialloc East,145.087,Isaacs,assisted wheelchair access,Allan McLean Hall,7 Sep 2013 8:00-18:00,FALSE,Albert St   MORDIALLOC VIC 3195,,VIC,-38.0043,FALSE,FALSE,,,,,,,,,
Pingaring,118.7686727,O'Connor,no wheelchair access,Pingaring Community Centre,7 Sep 2013 8:00-18:00,FALSE,Pingaring-Varley Rd PINGARING WA 6357,,WA,-32.7577648,FALSE,FALSE,,,,,,,,,
East Maitland (Paterson),151.585,Paterson,assisted wheelchair access,East Maitland Public School,7 Sep 2013 8:00-18:00,FALSE,William St   EAST MAITLAND NSW 2323,,NSW,-32.749,FALSE,FALSE,,,,,,,,,
East Maitland Heights (Paterson),151.586456,Paterson,assisted wheelchair access,East Maitland R.S.L. Hall,7 Sep 2013 8:00-18:00,FALSE,225 Newcastle St   EAST MAITLAND NSW 2323,,NSW,-32.752794,FALSE,FALSE,,,,,,,,,
Fingal Bay,152.167521,Paterson,assisted wheelchair access,Fingal Bay Tennis Club,7 Sep 2013 8:00-18:00,FALSE,Farm Rd FINGAL BAY NSW 2315,,NSW,-32.7449996,FALSE,FALSE,,,,,,,,,
Forster East,152.51,Paterson,assisted wheelchair access,Forster Public School,7 Sep 2013 8:00-18:00,FALSE,Head St   FORSTER NSW 2428,,NSW,-32.1794,FALSE,FALSE,,,,,,,,,
Forster,152.5172988,Paterson,assisted wheelchair access,Forster Uniting Church Hall,7 Sep 2013 8:00-18:00,FALSE,Lake St FORSTER NSW 2428,,NSW,-32.1827139,FALSE,FALSE,,,,,,,,,
Grahamstown,151.775,Paterson,no wheelchair access,Grahamstown Public School,7 Sep 2013 8:00-18:00,FALSE,Hastings Dr RAYMOND TERRACE NSW 2324,,NSW,-32.7593,FALSE,FALSE,,,,,,,,,
Forster Keys,152.538,Paterson,assisted wheelchair access,Great Lakes College - Forster Campus,7 Sep 2013 8:00-18:00,FALSE,Cape Hawke Dr   FORSTER NSW 2428,,NSW,-32.2137,FALSE,FALSE,,,,,,,,,
Tuncurry South,152.494091,Paterson,assisted wheelchair access,Great Lakes College - Tuncurry Campus,7 Sep 2013 8:00-18:00,FALSE,Northern Parkway TUNCURRY NSW 2428,,NSW,-32.1604375,FALSE,FALSE,,,,,,,,,
Forster South,152.5195431,Paterson,assisted wheelchair access,Great Lakes Council Building,7 Sep 2013 8:00-18:00,FALSE,Breese Pde   FORSTER NSW 2428,,NSW,-32.2015435,FALSE,FALSE,,,,,,,,,
Green Point Wallis Lake,152.52,Paterson,no wheelchair access,Green Point Community Centre,7 Sep 2013 8:00-18:00,FALSE,Bottlebrush Cl   GREEN POINT NSW 2428,,NSW,-32.2511,FALSE,FALSE,,,,,,,,,
Hay,144.8405964,Farrer,assisted wheelchair access,Hay High School,7 Sep 2013 8:00-18:00,FALSE,216 Pine St   HAY NSW 2711,,NSW,-34.5057208,FALSE,FALSE,,,,,,,,,
Hay North,144.852,Farrer,assisted wheelchair access,Hay Hospital,7 Sep 2013 8:00-18:00,FALSE,351 Murray St   HAY NSW 2711,,NSW,-34.5007,FALSE,FALSE,,,,,,,,,
Brooklyn Park,138.549,Hindmarsh,"Hall, assisted wheelchair access",Brooklyn Park Church of Christ,7 Sep 2013 8:00-18:00,FALSE,9 Allen Ave   BROOKLYN PARK SA 5032,,SA,-34.926,FALSE,FALSE,,,,,,,,,
Semaphore Park,138.486,Hindmarsh,"Hall, no wheelchair access",Baptist Church Semaphore Pk,7 Sep 2013 8:00-18:00,FALSE,Bray Ave   SEMAPHORE PARK SA 5019,,SA,-34.8524,FALSE,FALSE,,,,,,,,,
Clarence Park,138.59,Adelaide,"Hall, assisted wheelchair access",Church of the Trinity,7 Sep 2013 8:00-18:00,FALSE,318 Goodwood Rd   CLARENCE PARK SA 5034,,SA,-34.9643,FALSE,FALSE,,,,,,,,,
Croydon Park,138.56602,Adelaide,assisted wheelchair access,Church of the Nazarene,7 Sep 2013 8:00-18:00,FALSE,60 Days Rd   CROYDON PARK SA 5008,,SA,-34.88015,FALSE,FALSE,,,,,,,,,
Croydon (Adelaide),138.568,Adelaide,"Hall, assisted wheelchair access",Church of Christ,7 Sep 2013 8:00-18:00,FALSE,49 Elizabeth St   CROYDON SA 5008,,SA,-34.8944,FALSE,FALSE,,,,,,,,,
Yorketown,137.625,Grey,assisted wheelchair access,Yorketown Town Hall,7 Sep 2013 8:00-18:00,FALSE,15 Edithburgh Rd   YORKETOWN SA 5576,,SA,-35.0284,FALSE,FALSE,,,,,,,,,
Kilkenny North (Adelaide),138.555193,Adelaide,"Hall, assisted wheelchair access",Challa Gardens Primary School,7 Sep 2013 8:00-18:00,FALSE,Humphries Tce KILKENNY SA 5009,,SA,-34.87382,FALSE,FALSE,,,,,,,,,
Adelaide (Hindmarsh),138.5993915,Hindmarsh,full wheelchair access,29 King William St,7 Sep 2013 8:00-18:00,FALSE,29 King William St ADELAIDE SA 5000,,SA,-34.9226396,FALSE,FALSE,,,,,,,,,
Broadview,138.614978,Adelaide,"Hall, assisted wheelchair access",Broadview Uniting Church,7 Sep 2013 8:00-18:00,FALSE,cnr Galway & Collingrove Ave BROADVIEW SA 5083,,SA,-34.880086,FALSE,FALSE,,,,,,,,,
Brompton,138.576,Adelaide,"Hall, assisted wheelchair access",Bowden Brompton Community Centre,8/9/13,TRUE,19 Green St   BROMPTON SA 5007,,SA,-34.8979,FALSE,FALSE,,,,,,,,,
Blair Athol North,138.599,Adelaide,"Assembly Hall, full wheelchair access",Blair Athol North School B-7,7 Sep 2013 8:00-18:00,FALSE,15 Marmion Ave   BLAIR ATHOL SA 5084,,SA,-34.8542,FALSE,FALSE,,,,,,,,,
Black Forest West,138.573518,Adelaide,"Gym, assisted wheelchair access",Black Forest Primary School,7 Sep 2013 8:00-18:00,FALSE,679 South Rd   BLACK FOREST SA 5035,,SA,-34.960414,FALSE,FALSE,,,,,,,,,
Yanchep,115.636,Pearce,assisted wheelchair access,Yanchep District High School,7 Sep 2013 8:00-18:00,FALSE,cnr Primary Rd & Lagoon Dr YANCHEP WA 6035,,WA,-31.5522,FALSE,FALSE,,,,,,,,,
Wundowie,116.3827286,Pearce,assisted wheelchair access,Wundowie Primary School,7 Sep 2013 8:00-18:00,FALSE,Boronia Ave WUNDOWIE WA 6560,,WA,-31.7621998,FALSE,FALSE,,,,,,,,,
Wooroloo,116.3104648,Pearce,assisted wheelchair access,Wooroloo Primary School,7 Sep 2013 8:00-18:00,FALSE,Wade St   WOOROLOO WA 6558,,WA,-31.8036938,FALSE,FALSE,,,,,,,,,
Woodridge,115.597,Pearce,assisted wheelchair access,Woodridge Community Centre,7 Sep 2013 8:00-18:00,FALSE,King Dr   WOODRIDGE WA 6041,,WA,-31.3379,FALSE,FALSE,,,,,,,,,
Dianella,115.875,Perth,no wheelchair access,Australian Islamic College,7 Sep 2013 8:00-18:00,FALSE,Cleveland St   DIANELLA WA 6059,,WA,-31.9032,FALSE,FALSE,,,,,,,,,
Bassendean,115.937,Perth,no wheelchair access,Anzac Tce Primary School,7 Sep 2013 8:00-18:00,FALSE,Anzac Tce   BASSENDEAN WA 6054,Booth Reviews,WA,-31.8982,TRUE,FALSE,,,,,,,,,
Derrimut,144.76247,Gorton,assisted wheelchair access,Derrimut Primary School,7 Sep 2013 8:00-18:00,FALSE,cnr Stirling Dr & Lennon Pde DERRIMUT VIC 3030,,VIC,-37.78835,FALSE,FALSE,,,,,,,,,
Bayswater,115.914,Perth,full wheelchair access,Bayswater Senior Citizens Centre,8/9/13,FALSE,King William St   BAYSWATER WA 6053,,WA,-31.9198,TRUE,FALSE,,,,,,,,,
Bassendean South,115.953831,Perth,no wheelchair access,Bassendean Primary School,8/9/13,FALSE,West Rd   BASSENDEAN WA 6054,,WA,-31.9077611,FALSE,TRUE,Plus espresso.,,,,,,,,
Jindera,146.8867958,Farrer,assisted wheelchair access,Jindera Public School,7 Sep 2013 8:00-18:00,FALSE,Dight St   JINDERA NSW 2642,,NSW,-35.9588466,FALSE,FALSE,,,,,,,,,
Koraleigh,143.418,Farrer,no wheelchair access,Koraleigh Public Hall,7 Sep 2013 8:00-18:00,FALSE,Eagles La KORALEIGH NSW 2735,,NSW,-35.1564,FALSE,FALSE,,,,,,,,,
Togari,144.879,Braddon,assisted wheelchair access,Togari Community Centre,7 Sep 2013 8:00-18:00,FALSE,7 Salmon River Rd   TOGARI TAS 7330,,TAS,-40.9601,FALSE,FALSE,,,,,,,,,
Tullah,145.614,Braddon,assisted wheelchair access,Tullah Fire Station,7 Sep 2013 8:00-18:00,FALSE,Farrell St TULLAH TAS 7321,,TAS,-41.7376,FALSE,FALSE,,,,,,,,,
Devonport West,146.345,Braddon,assisted wheelchair access,TasTafe,7 Sep 2013 8:00-18:00,FALSE,20-36 Valley Rd   DEVONPORT TAS 7310,,TAS,-41.1864,FALSE,FALSE,,,,,,,,,
Shorewell Park,145.88153,Braddon,no wheelchair access,Tasmanian Academy (Hellyer College),7 Sep 2013 8:00-18:00,FALSE,Mooreville Rd   SHOREWELL PARK TAS 7320,,TAS,-41.06128,FALSE,FALSE,,,,,,,,,
Strahan,145.329,Braddon,assisted wheelchair access,Strahan Fire Station,7 Sep 2013 8:00-18:00,FALSE,18 Reid St STRAHAN TAS 7468,,TAS,-42.1497,FALSE,FALSE,,,,,,,,,
Sulphur Creek,146.026,Braddon,no wheelchair access,Sulphur Creek Hall,7 Sep 2013 8:00-18:00,FALSE,Preservation Dr SULPHUR CREEK TAS 7321,,TAS,-41.0935,FALSE,FALSE,,,,,,,,,
Stanley,145.291,Braddon,assisted wheelchair access,Stanley Primary School,7 Sep 2013 8:00-18:00,FALSE,Wilson St   STANLEY TAS 7331,,TAS,-40.7603,FALSE,FALSE,,,,,,,,,
Stowport,145.929,Braddon,assisted wheelchair access,Stowport Public Hall,7 Sep 2013 8:00-18:00,FALSE,580 Stowport Rd   STOWPORT TAS 7321,,TAS,-41.1124,FALSE,FALSE,,,,,,,,,
Spreyton,146.34434,Braddon,assisted wheelchair access,Spreyton Primary School,7 Sep 2013 8:00-18:00,FALSE,1 Mersey Main Rd   SPREYTON TAS 7310,,TAS,-41.21207,FALSE,FALSE,,,,,,,,,
Devonport Central,146.358,Braddon,assisted wheelchair access,St Johns Parish Hall,7 Sep 2013 8:00-18:00,FALSE,Fenton St   DEVONPORT TAS 7310,,TAS,-41.1789,FALSE,FALSE,,,,,,,,,
Leeming,115.863,Tangney,assisted wheelchair access,Leeming Primary School,7 Sep 2013 8:00-18:00,FALSE,Meharry Rd   LEEMING WA 6149,,WA,-32.0751,FALSE,FALSE,,,,,,,,,
Rottnest (Tangney),115.5400441,Tangney,assisted wheelchair access,Kingston Barracks,7 Sep 2013 8:00-18:00,FALSE,Kingston Rd ROTTNEST ISLAND WA 6161,,WA,-31.9969253,FALSE,FALSE,,,,,,,,,
Melville (Tangney),115.794,Tangney,assisted wheelchair access,Melville Recreation Centre,7 Sep 2013 8:00-18:00,FALSE,cnr Canning Hwy & Stock Rd   MELVILLE WA 6156,,WA,-32.0346,FALSE,FALSE,,,,,,,,,
Melville East,115.8060344,Tangney,assisted wheelchair access,Melville Primary School,7 Sep 2013 8:00-18:00,FALSE,Curtis Rd   MELVILLE WA 6156,,WA,-32.0397101,FALSE,FALSE,,,,,,,,,
