stall_description,lon,has_run_out,has_nothing,has_caek,has_bbq,ess_stall_url,ess_stall_id,latest_report,first_report,stall_website,lat,stall_name,extra_info,source,has_other,polling_place_type,booth_info,opening_hours,address,premises,polling_place_name,division,state
"Sausage sizzle, drinks, cakes, cupcakes",115.85274,FALSE,FALSE,TRUE,TRUE,,,2017-03-09 12:34:09.327855+00,2017-03-09 12:34:09.327855+00,,-31.87822,Dianella Secondary College Sausage Sizzle & Bake Sale,,Facebook,"{""has_halal"":true}",Public School,,,"180 Nollamara Avenue, DIANELLA WA 6059",Morley,Dianella Secondary College,Morley,WA
A classice democracy sausage sizzle to raise money for school camp. ,116.510466,FALSE,FALSE,FALSE,TRUE,,,2017-03-09 13:57:43.298985+00,2017-03-09 13:57:43.298985+00,,-31.273895,P&C Sausage Sizzle,,User-Submitted,{},Public School,,,"28 Smith Street, BOLGART WA 6568",Moore,Bolgart Primary School,Moore,WA
,115.866002,FALSE,FALSE,TRUE,TRUE,,,2017-03-11 02:49:34.485604+00,2017-03-11 02:49:34.485604+00,,-31.883642,,,,"{""has_bacon_and_eggs"":true}",Public School,,,"9 Beaman Street, DIANELLA WA 6059",Morley,Dianella Heights Primary School,Morley,WA
,116.00801,FALSE,FALSE,FALSE,TRUE,,,2017-03-11 03:24:05.396227+00,2017-03-11 03:24:05.396227+00,,-30.641874,,,Instagram,{},Other,,,"Padbury Street, MOORA WA 6510",Moore,Moora Performing Arts Centre,Moore,WA
,116.0966,FALSE,FALSE,FALSE,FALSE,,,,,,-31.38055,,,,,Public School,,,"19 Learners Way, BINDOON WA 6502",Moore,Bindoon Primary School,Moore,WA
,116.449177,FALSE,FALSE,FALSE,FALSE,,,,,,-31.090154,,,,,Public School,,,"18 Cavell Street, CALINGIRI WA 6569",Moore,Calingiri Primary School,Moore,WA
,115.89191,FALSE,FALSE,FALSE,FALSE,,,,,,-29.68695,,,,,Public School,,,"48 McPherson Street, CARNAMAH WA 6517",Moore,Carnamah District High School,Moore,WA
,115.070205,FALSE,FALSE,FALSE,FALSE,,,,,,-30.499586,,,,,Community Hall,,,"7 Aragon Street, CERVANTES WA 6511",Moore,Cervantes Recreation Centre,Moore,WA
,116.023975,FALSE,FALSE,FALSE,FALSE,,,,,,-29.880944,,,,,Community Hall,,,"Main Street, COOROW WA 6515",Moore,Coorow Community Centre,Moore,WA
,116.662037,FALSE,FALSE,FALSE,FALSE,,,,,,-30.270294,,,,,Public School,,,"97 Johnston Street, DALWALLINU WA 6609",Moore,Dalwallinu District High School,Moore,WA
,115.70262,FALSE,FALSE,FALSE,FALSE,,,,,,-30.67287,,,,,Public School,,,"Dandaragan Road, DANDARAGAN WA 6507",Moore,Dandaragan Primary School,Moore,WA
,115.268769,FALSE,FALSE,FALSE,FALSE,,,,,,-29.81944,,,,,Public School,,,"20 Dewar Street, ENEABBA WA 6518",Moore,Eneabba Primary School,Moore,WA
,115.905184,FALSE,FALSE,FALSE,FALSE,,,,,,-31.348989,,,,,Community Hall,,,"3 Jones Street, GINGIN WA 6503",Moore,Granville Centre,Moore,WA
,115.504375,FALSE,FALSE,FALSE,FALSE,,,,,,-31.348772,,,,,Community Hall,,,"Hall Road, GUILDERTON WA 6041",Moore,Guilderton Hall,Moore,WA
,114.430262,FALSE,FALSE,FALSE,FALSE,,,,,,-28.379944,,,,,Community Hall,,,"North Court, HORROCKS WA 6535",Moore,Horrocks Community Recreation Centre,Moore,WA
,114.924604,FALSE,FALSE,FALSE,FALSE,,,,,,-29.265293,,,,,Community Hall,,,"1 Ridley Street, DONGARA WA 6525",Moore,Irwin Recreation Centre,Moore,WA
,115.03962,FALSE,FALSE,FALSE,FALSE,,,,,,-30.30761,,,,,Public School,,,"19 Hamersley Street, JURIEN BAY WA 6516",Moore,Jurien Bay District High School,Moore,WA
,117.11542,FALSE,FALSE,FALSE,FALSE,,,,,,-30.36294,,,,,Public School,,,"41 Locke Street, KALANNIE WA 6468",Moore,Kalannie Primary School,Moore,WA
,114.16368,FALSE,FALSE,FALSE,FALSE,,,,,,-27.71251,,,,,Public School,,,"Hackney Street, KALBARRI WA 6536",Moore,Kalbarri District High School,Moore,WA
,115.37788,FALSE,FALSE,FALSE,FALSE,,,,,,-31.1087,,,,,Community Hall,,,"381 Turner Street, LEDGE POINT WA 6043",Moore,Ledge Point Community Hall,Moore,WA
,114.97841,FALSE,FALSE,FALSE,FALSE,,,,,,-29.94823,,,,,Public School,,,"10 Spencer Street, LEEMAN WA 6514",Moore,Leeman Primary School,Moore,WA
,116.361831,FALSE,FALSE,FALSE,FALSE,,,,,,-30.492704,,,,,Public School,,,"Nardy Street, MILING WA 6575",Moore,Miling Primary School,Moore,WA
,115.440919,FALSE,FALSE,FALSE,FALSE,,,,,,-29.194401,,,,,Public School,,,"70 Phillip Street, MINGENEW WA 6522",Moore,Mingenew Primary School,Moore,WA
,116.009123,FALSE,FALSE,FALSE,FALSE,,,,,,-29.209793,,,,,Other,,,"66 Winfield Street, MORAWA WA 6623",Moore,Morawa Shire Council Chambers,Moore,WA
,115.97096,FALSE,FALSE,FALSE,FALSE,,,,,,-31.58197,,,,,Community Hall,,,"Archibald Street, MUCHEA WA 6501",Moore,Muchea Community Hall,Moore,WA
,115.5124,FALSE,FALSE,FALSE,FALSE,,,,,,-28.53676,,,,,Public School,,,"Jose Street, MULLEWA WA 6630",Moore,Mullewa District High School,Moore,WA
,114.79279,FALSE,FALSE,FALSE,FALSE,,,,,,-28.499113,,,,,Community Hall,,,"Chapman Valley Road, NABAWA WA 6532",Moore,Nabawa Community Hall,Moore,WA
,116.21604,FALSE,FALSE,FALSE,FALSE,,,,,,-30.96852,,,,,Other,,,"Great Northern Highway, NEW NORCIA WA 6509",Moore,New Norcia Education Centre,Moore,WA
,114.63102,FALSE,FALSE,FALSE,FALSE,,,,,,-28.347788,,,,,Community Hall,,,"Essex Street, NORTHAMPTON WA 6535",Moore,Northampton RSL Hall,Moore,WA
,116.28611,FALSE,FALSE,FALSE,FALSE,,,,,,-29.443671,,,,,Public School,,,"Carnamah-Perenjori Road, PERENJORI WA 6620",Moore,Perenjori Primary School,Moore,WA
,115.444111,FALSE,FALSE,FALSE,FALSE,,,,,,-31.277632,,,,,Public School,,,"Chalon Avenue, SEABIRD WA 6042",Moore,Seabird Community Hall,Moore,WA
,115.332349,FALSE,FALSE,FALSE,FALSE,,,,,,-31.016264,,,,,Other,,,"28 Atkinson Way, LANCELIN WA 6044",Moore,St John Ambulance Subcentre,Moore,WA
,115.761234,FALSE,FALSE,FALSE,FALSE,,,,,,-29.534606,,,,,Public School,,,"30 Carter Street, THREE SPRINGS WA 6519",Moore,Three Springs Primary School,Moore,WA
,116.059946,FALSE,FALSE,FALSE,FALSE,,,,,,-30.299172,,,,,Public School,,,"Cnr Watheroo Miling Road & Marah Street, WATHEROO WA 6513",Moore,Watheroo Primary School,Moore,WA
,115.90366,FALSE,FALSE,FALSE,FALSE,,,,,,-31.88553,,,,,Community Hall,,,"Crimea Street, MORLEY WA 6062",Morley,Crimea Park Hall,Morley,WA
,115.89537,FALSE,FALSE,FALSE,FALSE,,,,,,-31.89212,,,,,Public School,,,"36 Wellington Road, MORLEY WA 6062",Morley,Morley Primary School,Morley,WA
Sausage rolls & drinks,115.83962,FALSE,FALSE,FALSE,TRUE,,,2017-03-07 09:25:35.657301+00,2017-03-07 09:25:35.657301+00,,-31.88463,Nollamara P&C,,,"{""has_halal"":true}",Public School,,,"101 Harrison Street, NOLLAMARA WA 6061",Morley,Nollamara Primary School,Morley,WA
Fundraising for our upcoming trip to our Sister School in Japan ,115.744086,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 12:16:55.596031+00,2017-03-08 12:16:55.596031+00,,-33.259605,KIC Team fundraiser in assoc with KPS P&C,,User-submitted,{},Public School,,,"Macquarie Drive, AUSTRALIND WA 6233",Murray-Wellington,Kingston Primary School,Murray-Wellington,WA
"Sausage Sizzle, Bacon and Egg Rolls, Coffee Van and Cake Stall",115.88597,FALSE,FALSE,TRUE,TRUE,,,2017-03-08 12:17:52.989919+00,2017-03-08 12:17:52.989919+00,,-31.89078,WMPS Sausages Sizzle,,User-submitted,"{""has_coffee"":true,""has_bacon_and_eggs"":true}",Public School,,,"Fitzroy Street, DIANELLA WA 6059",Mount Lawley,West Morley Primary School,Mount Lawley,WA
sausage sizzle and cold drinks (water and soft drink ) available ,115.89157,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 13:06:15.417534+00,2017-03-08 13:06:15.417534+00,,-33.08275,Election Day Sausage Sizzle at Saint Annes School,,User-submitted,{},Private School,,,"Young Street, HARVEY WA 6220",Murray-Wellington,St Anne's Primary School,Murray-Wellington,WA
,115.876417,FALSE,FALSE,FALSE,TRUE,,,2017-03-09 12:51:32.960139+00,2017-03-09 12:51:32.960139+00,,-31.928727,,,Twitter,{},Church,,,"65 First Avenue, MOUNT LAWLEY WA 6050",Mount Lawley,St Patrick's Anglican Church,Mount Lawley,WA
Sausages in bread or rolls to help support YouthCARE,115.85971,FALSE,FALSE,TRUE,TRUE,,,2017-03-11 02:25:02.27233+00,2017-03-04 12:24:48.524044+00,,-31.91367,YouthCARE,,User-submitted,{},Public School,,,"104 Bradford Street, COOLBINIA WA 6050",Mount Lawley,Coolbinia Primary School,Mount Lawley,WA
,115.874627,FALSE,TRUE,FALSE,FALSE,,,2017-03-11 08:36:54.498342+00,2017-03-11 08:36:54.498342+00,,-31.897008,,,Facebook,{},Community Hall,,,"18 Kerry Street, DIANELLA WA 6059",Mount Lawley,Dianella Community Centre,Mount Lawley,WA
,115.87555,FALSE,TRUE,FALSE,FALSE,,,2017-03-11 05:06:06.184685+00,2017-03-11 05:06:06.184685+00,,-31.9397,,,,{},Other,,,"397 Lord Street, MOUNT LAWLEY WA 6050",Mount Lawley,Central Metropolitan College of TAFE - Mt Lawley Campus,Mount Lawley,WA
delicious artisan treats and juicy snags on the barbie!,115.808305,FALSE,FALSE,TRUE,TRUE,,,2017-03-11 06:36:53.331762+00,2017-03-11 02:51:24.516668+00,,-31.948235,Jolimont Primary School P&C,,User-submitted,{},Public School,,,"657 Hay Street, JOLIMONT WA 6014",Nedlands,Jolimont Primary School,Nedlands,WA
,115.87489,FALSE,FALSE,FALSE,FALSE,,,,,,-31.90275,,,,,Private School,,,"81 Cleveland Street, DIANELLA WA 6059",Mount Lawley,Australian Islamic College - Dianella,Mount Lawley,WA
,115.864507,FALSE,FALSE,FALSE,FALSE,,,,,,-31.916886,,,,,Senior Citizens Centre,,,"16 Freedman Road, MENORA WA 6050",Mount Lawley,RSL Aged Care Menora Gardens Village,Mount Lawley,WA
,115.845865,FALSE,FALSE,FALSE,FALSE,,,,,,-31.897389,,,,,Church,,,"Corner Lockwood and Golf View Streets, YOKINE WA 6060",Mount Lawley,Vedanta Church Hall,Mount Lawley,WA
,115.851943,FALSE,FALSE,FALSE,FALSE,,,,,,-31.90197,,,,,Pre-School,,,"26 Ranger Road, YOKINE WA 6060",Mount Lawley,Yokine Community Playgroup,Mount Lawley,WA
,115.80526,FALSE,FALSE,FALSE,FALSE,,,,,,-32.59213,,,,,Private School,,,"Inlet Boulevard, SOUTH YUNDERUP WA 6208",Murray-Wellington,Austin Cove Baptist College,Murray-Wellington,WA
,115.694709,FALSE,FALSE,FALSE,FALSE,,,,,,-33.150469,,,,,Community Hall,,,"Driftwood Way, BINNINGUP WA 6233",Murray-Wellington,Binningup Community Hall,Murray-Wellington,WA
,115.833924,FALSE,FALSE,FALSE,FALSE,,,,,,-33.252447,,,,,Public School,,,"6 Vincent Street, BRUNSWICK JUNCTION WA 6224",Murray-Wellington,Brunswick Junction Primary School,Murray-Wellington,WA
,115.893445,FALSE,FALSE,FALSE,FALSE,,,,,,-32.605545,,,,,Public School,,,"Wisteria Crescent, NORTH PINJARRA WA 6208",Murray-Wellington,Carcoola Primary School,Murray-Wellington,WA
,115.874662,FALSE,FALSE,FALSE,FALSE,,,,,,-32.739638,,,,,Community Hall,,,"Murray Street, COOLUP WA 6214",Murray-Wellington,Coolup Community Hall,Murray-Wellington,WA
,116.06358,FALSE,FALSE,FALSE,FALSE,,,,,,-32.71531,,,,,Public School,,,"10 Newton Street, DWELLINGUP WA 6213",Murray-Wellington,Dwellingup Primary School,Murray-Wellington,WA
,115.69047,FALSE,FALSE,FALSE,FALSE,,,,,,-32.80116,,,,,Community Hall,,,"Tuart Grove Avenue, LAKE CLIFTON WA 6215",Murray-Wellington,Lake Clifton Community Centre,Murray-Wellington,WA
,115.972372,FALSE,FALSE,FALSE,FALSE,,,,,,-32.518076,,,,,Community Hall,,,"South Western Highway, NORTH DANDALUP WA 6207",Murray-Wellington,North Dandalup Community Hall,Murray-Wellington,WA
,115.788343,FALSE,FALSE,FALSE,FALSE,,,,,,-32.580107,,,,,Community Hall,,,"45 Culeenup Road, NORTH YUNDERUP WA 6208",Murray-Wellington,North Yunderup CWA Centre,Murray-Wellington,WA
,115.87207,FALSE,FALSE,FALSE,FALSE,,,,,,-32.63306,,,,,Public School,,,"16 McLarty Road, PINJARRA WA 6208",Murray-Wellington,Pinjarra Senior High School,Murray-Wellington,WA
,115.65759,FALSE,FALSE,FALSE,FALSE,,,,,,-32.880925,,,,,Community Hall,,,"Panorama Drive, PRESTON BEACH WA 6215",Murray-Wellington,Preston Beach Community Centre,Murray-Wellington,WA
,115.734881,FALSE,FALSE,FALSE,FALSE,,,,,,-33.272422,,,,,Community Hall,,,"1 Leisure Drive, AUSTRALIND WA 6233",Murray-Wellington,Riverlinks Community Centre,Murray-Wellington,WA
,115.734436,FALSE,FALSE,FALSE,FALSE,,,,,,-33.2514,,,,,Community Hall,,,"Marine Drive, LESCHENAULT WA 6233",Murray-Wellington,Settlers Hall,Murray-Wellington,WA
"Sausages, cupcakes, tea, coffee, soft drinks",115.726335,FALSE,FALSE,TRUE,TRUE,,,2017-03-10 12:27:12.927485+00,2017-03-10 12:27:12.927485+00,,-33.26555,Parkfield Primary School P&C,,User-Submitted,"{""has_coffee"":true}",Public School,,,"Chapple Drive, AUSTRALIND WA 6233",Murray-Wellington,Parkfield Primary School,Murray-Wellington,WA
,115.841557,FALSE,FALSE,TRUE,FALSE,,,2017-03-09 01:01:13.252986+00,2017-03-09 01:01:13.252986+00,,-31.927627,,,https://www.aranmore.wa.edu.au/newsletter/view/1/136-newsletter-22-02-2017,{},Private School,,,"41 Franklin Street, LEEDERVILLE WA 6007",Perth,Aranmore Catholic College,Perth,WA
"Kyilla Primary School P&C run the Kyilla Farmers Market every Saturday, and it will be on for the election. Theres multiple food stalls and more.",115.8517,FALSE,FALSE,TRUE,FALSE,,,2017-03-09 11:30:45.545571+00,2017-03-09 11:30:45.545571+00,http://www.kcfm.com.au/,-31.91928,Kyilla Farmers Market,,,{},Public School,,,"4 Selkirk Street, NORTH PERTH WA 6006",Perth,Kyilla Primary School,Perth,WA
cakes,115.810652,FALSE,FALSE,TRUE,FALSE,,,2017-03-09 13:59:03.562861+00,2017-03-09 13:59:03.562861+00,,-31.960724,Rosalie Primary School Cake Stall,,User-Submitted,{},Community Hall,,,"240 Onslow Road, SHENTON PARK WA 6008",Nedlands,Shenton Park Community Centre,Nedlands,WA
,115.82277,FALSE,FALSE,FALSE,TRUE,,,2017-03-11 01:33:42.849188+00,2017-03-11 01:33:42.849188+00,,-31.950744,,,,{},Public School,,,"271 Bagot Road, SUBIACO WA 6008",Nedlands,Subiaco Primary School,Nedlands,WA
,115.841898,FALSE,TRUE,FALSE,FALSE,,,2017-03-11 02:45:15.983897+00,2017-03-11 02:45:15.983897+00,,-31.921743,,,,{},Church,,,"98 Hobart Street, MOUNT HAWTHORN WA 6016",Perth,Mt Hawthorn Baptist Church Hall,Perth,WA
,115.815901,FALSE,TRUE,FALSE,FALSE,,,2017-03-11 03:57:32.63429+00,2017-03-11 03:57:32.63429+00,,-31.96755,,,,{},Other,,,"""E"" Block, Verdun Street, NEDLANDS WA 6009",Nedlands,Sir Charles Gairdner Hospital,Nedlands,WA
,115.86136,FALSE,TRUE,FALSE,FALSE,,,2017-03-11 05:19:20.686149+00,2017-03-11 05:19:20.686149+00,,-31.94788,,,,{},Other,,,"25 Aberdeen Street, NORTHBRIDGE WA 6003",Perth,North Metropolitan TAFE Northbridge Campus,Perth,WA
,115.793568,FALSE,FALSE,FALSE,FALSE,,,,,,-31.98049,,,,,Church,,,"177 Stirling Highway, NEDLANDS WA 6009",Nedlands,St Andrew's Church Hall - Nedlands,Nedlands,WA
,115.825286,FALSE,FALSE,FALSE,FALSE,,,,,,-31.950576,,,,,Community Hall,,,"203 Bagot Road, SUBIACO WA 6008",Nedlands,Subiaco Community Centre,Nedlands,WA
,115.808729,FALSE,FALSE,FALSE,FALSE,,,,,,-31.981242,,,,,Community Hall,,,"21 Tyrell Street, NEDLANDS WA 6009",Nedlands,Tresillian Community Centre,Nedlands,WA
,115.812023,FALSE,FALSE,FALSE,FALSE,,,,,,-31.976887,,,,,Other,,,"Clifton Street entrance, NEDLANDS WA 6009",Nedlands,University of Western Australia - Nedlands Campus,Nedlands,WA
,113.65963,FALSE,FALSE,FALSE,FALSE,,,,,,-24.88804,,,,,Public School,,,"19 Cleaver Street, CARNARVON WA 6701",North West Central,Carnarvon Community College (Cleaver St Campus),North West Central,WA
,113.67744,FALSE,FALSE,FALSE,FALSE,,,,,,-24.86678,,,,,Public School,,,"27 Marmion Street, EAST CARNARVON WA 6701",North West Central,Carnarvon Community College (Marmion St Campus),North West Central,WA
,113.7722,FALSE,FALSE,FALSE,FALSE,,,,,,-23.14537,,,,,Other,,,"Banksia Drive, CORAL BAY WA 6701",North West Central,Coral Bay Learning Centre,North West Central,WA
,117.897364,FALSE,FALSE,FALSE,FALSE,,,,,,-27.42035,,,,,Public School,,,"Simpson Street, CUE WA 6640",North West Central,Cue Primary School,North West Central,WA
,113.535867,FALSE,FALSE,FALSE,FALSE,,,,,,-25.927242,,,,,Community Hall,,,"Cnr Hughes and Durlacher Street , DENHAM WA 6537",North West Central,Denham Hall,North West Central,WA
,114.12375,FALSE,FALSE,FALSE,FALSE,,,,,,-21.92916,,,,,Community Hall,,,"22 Maidstone Crescent, EXMOUTH WA 6707",North West Central,Exmouth Shire Hall,North West Central,WA
,118.495756,FALSE,FALSE,FALSE,FALSE,,,,,,-26.593012,,,,,Community Hall,,,"Main Street, MEEKATHARRA WA 6642",North West Central,Meekatharra Shire Hall,North West Central,WA
,117.849588,FALSE,FALSE,FALSE,FALSE,,,,,,-28.062546,,,,,Community Hall,,,"Naughton Street, MOUNT MAGNET WA 6638",North West Central,Mount Magnet Anzac Memorial Hall,North West Central,WA
,115.110272,FALSE,FALSE,FALSE,FALSE,,,,,,-21.638092,,,,,Public School,,,"Simpson Street, ONSLOW WA 6710",North West Central,Onslow Primary School,North West Central,WA
,116.32444,FALSE,FALSE,FALSE,FALSE,,,,,,-21.63714,,,,,Public School,,,"Sports Way, PANNAWONICA WA 6716",North West Central,Pannawonica Primary School,North West Central,WA
,117.673072,FALSE,FALSE,FALSE,FALSE,,,,,,-23.197359,,,,,Public School,,,"De Grey Road, PARABURDOO WA 6754",North West Central,Paraburdoo Primary School,North West Central,WA
,120.227235,FALSE,FALSE,FALSE,FALSE,,,,,,-26.598658,,,,,Public School,,,"Scotia Street, WILUNA WA 6646",North West Central,Wiluna Remote Community School,North West Central,WA
,116.68019,FALSE,FALSE,FALSE,FALSE,,,,,,-28.34001,,,,,Public School,,,"23 Henty Street, YALGOO WA 6635",North West Central,Yalgoo Primary School,North West Central,WA
,115.843934,FALSE,FALSE,FALSE,FALSE,,,,,,-31.951434,,,,,Other,,,"40 Havelock Street, WEST PERTH WA 6005",Perth,Constitutional Centre,Perth,WA
,115.86609,FALSE,TRUE,FALSE,FALSE,,,2017-03-11 07:18:37.503902+00,2017-03-11 07:18:37.503902+00,,-31.95454,,,,{},Other,,,"Victoria Avenue, PERTH WA 6000",Perth,Royal Perth Hospital,Perth,WA
,115.835257,FALSE,FALSE,FALSE,FALSE,,,,,,-31.919603,,,,,Community Hall,,,"197 Scarborough Beach Road, MOUNT HAWTHORN WA 6016",Perth,Mt Hawthorn Community Centre Lesser Hall,Perth,WA
,115.87228,FALSE,FALSE,FALSE,FALSE,,,,,,-31.95149,,,,,Other,,,"140 Royal Street, EAST PERTH WA 6004",Perth,North Metropolitan TAFE East Perth Campus,Perth,WA
,115.8417,FALSE,FALSE,FALSE,FALSE,,,,,,-31.93374,,,,,Other,,,"196-244 Richmond Street, LEEDERVILLE WA 6007",Perth,North Metropolitan TAFE Leederville Campus,Perth,WA
,115.85201,FALSE,FALSE,FALSE,TRUE,,,2017-03-11 06:50:55.062181+00,2017-03-11 06:50:55.062181+00,,-31.94016,,,Twitter,{},Church,,,"59 Carr Street, WEST PERTH WA 6005",Perth,Greek Orthodox Church,Perth,WA
,115.87445,FALSE,TRUE,FALSE,FALSE,,,2017-03-11 08:11:19.37067+00,2017-03-11 08:11:19.37067+00,,-31.959027,,,Twitter,{},Community Hall,,,"160 Hay Street, EAST PERTH WA 6004",Perth,Rod Evans Community Centre,Perth,WA
,115.856278,FALSE,FALSE,FALSE,FALSE,,,,,,-31.954802,,,,,Other,,,"111 St Georges Terrace, PERTH WA 6000",Perth,WAEC (BOQ building),Perth,WA
"sausages, bread, drinks to support your local school ",115.74022,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 14:00:25.089016+00,2017-03-08 14:00:25.089016+00,,-32.30401,Safety Bay SHS P&C ,,User-submitted,{},Public School,,,"80 Malibu Road, SAFETY BAY WA 6169",Rockingham,Safety Bay Senior High School,Rockingham,WA
"Bacon and Egg rolls 8-11, sausage sizzle 11-1",117.14076,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 13:05:38.354222+00,2017-03-08 13:05:38.354222+00,,-20.68013,Wickham Primary School P&C ,,User-submitted,"{""has_bacon_and_eggs"":true}",Public School,,,"289 Tamarind Place, WICKHAM WA 6720",Pilbara,Wickham Primary School,Pilbara,WA
"Cake stall, sausage sizzle, drinks",115.8607,FALSE,FALSE,TRUE,TRUE,,,2017-03-08 13:09:20.664814+00,2017-03-08 12:22:27.578441+00,,-32.06058,Bull Creek Primary School P&C,,User-submitted,{},Public School,,,"32 Hardy Street, BULLCREEK WA 6149",Riverton,Bull Creek Primary School,Riverton,WA
Sausage Sambos and Cool Drinks - part proceeds to Rockingham PCYC Gymnastics ,115.73628,FALSE,FALSE,FALSE,TRUE,,,2017-03-09 07:25:32.652773+00,2017-03-09 07:25:32.652773+00,,-32.28423,Cocktails n Dreamz,,User-Submitted,{},Public School,,,"15 Read Street, ROCKINGHAM WA 6168",Rockingham,Rockingham Senior High School,Rockingham,WA
,115.885567,FALSE,FALSE,TRUE,TRUE,,,2017-03-09 12:24:16.159077+00,2017-03-09 12:24:16.159077+00,,-32.031543,,,Facebook,{},Public School,,,"Monota Avenue, SHELLEY WA 6148",Riverton,Shelley Primary School,Riverton,WA
,116.80094,FALSE,FALSE,FALSE,TRUE,,,2017-03-11 00:18:20.227605+00,2017-03-11 00:18:20.227605+00,,-20.74238,,,,{},Public School,,,"Tambrey Drive, KARRATHA WA 6714",Pilbara,Tambrey Primary School,Pilbara,WA
Sausages,116.860769,FALSE,FALSE,FALSE,TRUE,,,2017-03-10 12:36:17.649395+00,2017-03-10 12:36:17.649395+00,,-20.729777,KPS Sausage Sizzle,,User-Submitted,{},Public School,,,"Turner Way , KARRATHA WA 6714",Pilbara,Karratha Primary School,Pilbara,WA
,115.8661,FALSE,FALSE,TRUE,TRUE,,,2017-03-11 02:17:24.727358+00,2017-03-11 02:16:50.11845+00,,-32.04032,,,Twitter,"{""has_bacon_and_eggs"":true}",Public School,,,"90 Second Avenue, ROSSMOYNE WA 6148",Riverton,Rossmoyne Primary School,Riverton,WA
,115.761059,FALSE,TRUE,FALSE,FALSE,,,2017-03-11 02:33:19.106174+00,2017-03-11 02:33:19.106174+00,,-32.304219,,,Twitter,{},Public School,,,"21 Gibb Road, COOLOONGUP WA 6168","Rockingham, Baldivis",East Waikiki Primary School,"Rockingham, Baldivis",WA
,115.71408,FALSE,TRUE,FALSE,FALSE,,,2017-03-11 03:11:15.737276+00,2017-03-11 03:11:15.737276+00,,-32.29819,,,,{},Public School,,,"2 Waimea Road, SAFETY BAY WA 6169",Rockingham,Safety Bay Primary School,Rockingham,WA
,115.89951,FALSE,FALSE,FALSE,TRUE,,,2017-03-11 04:11:39.923472+00,2017-03-11 04:11:39.923472+00,,-32.03426,,,,{},Public School,,,"255 Corinthian Road East, RIVERTON WA 6148",Riverton,Riverton Primary School,Riverton,WA
,115.888751,FALSE,TRUE,FALSE,FALSE,,,2017-03-11 04:57:00.515858+00,2017-03-11 04:57:00.515858+00,,-32.039331,,,Twitter,{},Senior Citizens Centre,,,"2 Herald Avenue, WILLETTON WA 6155",Riverton,Herald Avenue Senior Citizens Centre,Riverton,WA
,115.87776,FALSE,FALSE,FALSE,TRUE,,,2017-03-11 05:07:53.461671+00,2017-03-11 05:07:53.461671+00,,-32.06112,,,,{},Public School,,,"120 Pinetree Gully Road, WILLETTON WA 6155",Riverton,Willetton Senior High School,Riverton,WA
,116.707152,FALSE,FALSE,FALSE,FALSE,,,,,,-20.664492,,,,,Pre-School,,,"Church Road, DAMPIER WA 6713",Pilbara,Dampier Pre-Primary School,Pilbara,WA
,118.59729,FALSE,FALSE,FALSE,FALSE,,,,,,-20.39952,,,,,Public School,,,"45 Roberts Street, SOUTH HEDLAND WA 6722",Pilbara,Hedland Senior High School,Pilbara,WA
,119.745717,FALSE,FALSE,FALSE,FALSE,,,,,,-21.172909,,,,,Community Hall,,,"Francis Street, MARBLE BAR WA 6760",Pilbara,Marble Bar Community Resource Centre,Pilbara,WA
,116.817504,FALSE,FALSE,FALSE,FALSE,,,,,,-20.74246428,,,,,Public School,,,"Gawthorne Drive, KARRATHA WA 6714",Pilbara,Millars Well Primary School,Pilbara,WA
,119.73377,FALSE,FALSE,FALSE,FALSE,,,,,,-23.36146,,,,,Public School,,,"Gregory Avenue, NEWMAN WA 6753",Pilbara,Newman Senior High School,Pilbara,WA
,117.144535,FALSE,FALSE,FALSE,FALSE,,,,,,-20.767275,,,,,Community Hall,,,"1 Sholl Street, ROEBOURNE WA 6718",Pilbara,PCYC Roebourne,Pilbara,WA
,118.63414,FALSE,TRUE,FALSE,FALSE,,,2017-03-11 08:20:39.76974+00,2017-03-11 08:20:39.76974+00,,-20.30435,,,Word of mouth,{},Public School,,,"Corney Street, PORT HEDLAND WA 6721",Pilbara,Port Hedland Primary School,Pilbara,WA
,115.85773,FALSE,FALSE,FALSE,FALSE,,,,,,-32.04887,,,,,Other,,,"12-18 Bull Creek Drive, BULL CREEK WA 6149",Riverton,RAAFA Estate - Bull Creek,Riverton,WA
,115.73766,FALSE,FALSE,FALSE,FALSE,,,,,,-32.29065,,,,,Public School,,,"9 Centaurus Street, ROCKINGHAM WA 6168",Rockingham,Bungaree Primary School,Rockingham,WA
,115.763015,FALSE,FALSE,FALSE,FALSE,,,,,,-32.283405,,,,,Public School,,,"35 Unnaro Street, HILLMAN WA 6168",Rockingham,Hillman Primary School,Rockingham,WA
,115.745934,FALSE,FALSE,FALSE,FALSE,,,,,,-32.283598,,,,,Senior Citizens Centre,,,"277 McNicholl Street, ROCKINGHAM WA 6168",Rockingham,Rockingham Autumn Centre (Drive-In),Rockingham,WA
,117.035017,FALSE,FALSE,FALSE,FALSE,,,,,,-33.332,,,,,Community Hall,,,"Albany Highway, ARTHUR RIVER WA 6315",Roe,Arthur River Hall,Roe,WA
,118.262935,FALSE,FALSE,FALSE,FALSE,,,,,,-34.072504,,,,,Public School,,,"31 Stone Street, BORDEN WA 6338",Roe,Borden Primary School,Roe,WA
