StateCo,StateAb,DivName,DivId,DivCo,PPName,Status,PremisesName,Address1,Address2,Address3,Locality,AddrStateAb,Postcode,PPId,AdvPremisesName,AdvAddress,AdvLocality,AdvBoothLocation,AdvGateAccess,EntrancesDesc,Lat,Long,CCD,WheelchairAccess,OrdVoteEst,DecVoteEst,NoOrdIssuingOff,NoOfDecIssuingOff,booth_info
,Overseas,All,,,Australian Embassy,Current,"MEXICO, Mexico City","Ruben Dario 55,, Col. Polanco, Mexico City 11580, MEXICO",,,,,,,,,,,,,19.4296144,-99.1830378,,,,,,,"phone: +52 55 1101 2200, fax: +52 55 1101 2201, web: http://www.mexico.embassy.gov.au/, exact latitude/longitude not provided by AEC"
,Overseas,All,,,Australian Embassy,Current,"MICRONESIA, Pohnpei","H&E Enterprises Building, Kolonia, Pohnpei, MICRONESIA",,,,,,,,,,,,,6.9608,158.208795,,,,,,,"phone: +691 320 5448, fax: +691 320 5449, web: http://www.fsm.embassy.gov.au/, exact latitude/longitude not provided by AEC"
,Overseas,All,,,Australian Consulate General,Current,"MONGOLIA, Ulaanbaatar","21 Seoul Street, Ulaanbaatar 14251, MONGOLIA",,,,,,,,,,,,,47.9151919,106.9124966,,,,,,,"phone: +976 7013 3001, fax: +976 7013 3014, web: www.austrade.gov.au/mongolia, exact latitude/longitude not provided by AEC"
,Overseas,All,,,Australian Embassy,Current,"MYANMAR, Yangon","88 Strand Road, Kyauktada Township, Yangon, MYANMAR",,,,,,,,,,,,,16.8,96.15,,,,,,,"phone: +95 1 251 810, fax: +95 1 246 159, web: www.myanmar.embassy.gov.au, exact latitude/longitude not provided by AEC"
,Overseas,All,,,Australian Consulate General,Current,"USA, Chicago","123 North Wacker Drive, Suite 1330, Chicago IL 60606, USA",,,,,,,,,,,,,41.8841842,-87.6366169,,,,,,,"phone: +1 312 419 1480, fax: +1 312 419 1499, web: http://www.usa.embassy.gov.au/whwh/ChicagoCG.html, exact latitude/longitude not provided by AEC"
,Overseas,All,,,Australian Consulate General,Current,"USA, Honolulu","Penthouse, 1000 Bishop Street, Honolulu 96813, USA",,,,,,,,,,,,,21.3088874,-157.8613924,,,,,,,"phone: +1 808 529 8100, fax: +1 808 529 8142, web: www.usa.embassy.gov.au, exact latitude/longitude not provided by AEC"
,Overseas,All,,,Australian Consulate General,Current,"USA, Los Angeles","Century Plaza Towers, 31st Floor, 2029 Century Park East Century City, Los Angeles CA90067, USA",,,,,,,,,,,,,34.0588889,-118.4133333,,,,,,,"phone: +1 310 229 2300, fax: +1 310 229 2380, web: http://losangeles.consulate.gov.au, exact latitude/longitude not provided by AEC"
,Overseas,All,,,Australian Consulate General,Current,"USA, New York","150 East 42nd Street, 34th Floor, New York NY 10017-5612, USA",,,,,,,,,,,,,40.7510214,-73.9753715,,,,,,,"phone: +1 212 351 6500, fax: +1 212 351 6501, web: http://www.austrade.gov.au/Austrade-s-offices-in-the-United-States-of-America/default.aspx, exact latitude/longitude not provided by AEC"
,Overseas,All,,,Australian Consulate General,Current,"TURKEY, Istanbul","Unit 144-143A Level 16, Suzer Plaza Askerocagi Caddesi, No 15 Elmadag Taksim Istanbul 34367, TURKEY",,,,,,,,,,,,,41.0458758,28.9848837,,,,,,,"phone: +90 212 243 1333, fax: +90 212 243 1332, web: http://www.dfat.gov.au/missions/countries/tris.html, exact latitude/longitude not provided by AEC"
,Overseas,All,,,Australian High Commission,Current,"UK, London","Australia House, The Strand, London WC 2B 4LA, UNITED KINGDOM",,,,,,,,,,,,,51.5129156,-0.1156948,,,,,,,"phone: +44 20 7379 4334, fax: +44 20 7240 5333, web: http://www.uk.embassy.gov.au/, exact latitude/longitude not provided by AEC"
,Overseas,All,,,Australian Consulate General,Current,"UNITED ARAB EMIRATES, Dubai","Level 25, Burjuman Business Tower, Sheikh Khalifa Bin Zayed Road, Dubai, UNITED ARAB EMIRATES",,,,,,,,,,,,,25.271139,55.307485,,,,,,,"phone: +971 4 5087 100, fax: +971 4 3551 547, web: http://www.dfat.gov.au/missions/countries/aedu.html, exact latitude/longitude not provided by AEC"
,Overseas,All,,,Australian Consulate General,Current,"USA, San Francisco","575 Market St, Suite 1800, San Francisco CA 94105, USA",,,,,,,,,,,,,37.7895556,-122.4003611,,,,,,,"phone: +1 415 644 3620, fax: +1 415 536 1982, web: http://www.dfat.gov.au/missions/countries/ussf.html, exact latitude/longitude not provided by AEC"
,Overseas,All,,,Australian Embassy,Current,"USA, Washington","1601 Massachusetts Ave, Washington DC NW 20036-2273, USA",,,,,,,,,,,,,38.9076502,-77.0370427,,,,,,,"phone: +1 202 797 3000, fax: +1 202 797 3168, web: http://www.usa.embassy.gov.au/whwh/home.html, exact latitude/longitude not provided by AEC"
,Overseas,All,,,Australian Consulate General,Current,"NEW ZEALAND, Auckland","Level 7 PriceWaterHouseCoopers Tower, 186-194 Quay Street, Auckland, NEW ZEALAND",,,,,,,,,,,,,-36.8424654,174.7637113,,,,,,,"phone: +64 9 921 8800, fax: +64 9 921 8820, web: http://www.dfat.gov.au/missions/countries/nzau.html, exact latitude/longitude not provided by AEC"
,Overseas,All,,,Australian High Commission,Current,"NIGERIA, Abuja","5th Floor Oakland Centre, 48 Aguiyi Ironsi Street, Maitama, Abuja, NIGERIA",,,,,,,,,,,,,9.0839704,7.4840069,,,,,,,"phone: +234 9 4612780, fax: +234 9 4612782, web: http://www.nigeria.embassy.gov.au/, exact latitude/longitude not provided by AEC"
